Fecha,GravedadNombre,ClaseNombre,ChoqueNombre,ObjetoFijoCodigo,ObjetoFijoNombre,OtraClase,NombreOtraClase,Latitud,Longitud,Direccion,TipoVia1,NumeroVia1,LetraVia1,CardinalVia1,TipoVia2,NumeroVia2,LetraVia2,CardinalVia2,Localidad,HoraOcurrencia,TipoDiseño,TipoTiempo,TotalMuertos,TotalHeridos
03/17/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,KR 28-CL 66 02,KR,28, , ,CL,66, , ,BARRIOS UNIDOS,12/31/1899 07:20:00 AM,Tramo de Via,Lluvia,0,0
03/18/2016 12:00:00 AM,Con Heridos,Atropello, , , , , ,0,0,KR 18-CL 11 14,KR,18, , ,CL,11, , ,LOS MARTIRES,12/31/1899 08:10:00 PM,Tramo de Via,Normal,0,1
03/18/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,KR 13-CL 48 50,KR,13, , ,CL,48, , ,CHAPINERO,12/31/1899 06:20:00 PM,Tramo de Via,Normal,0,0
03/18/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,KR 60-CL 67 02,KR,60, , ,CL,67, , ,BARRIOS UNIDOS,12/31/1899 05:45:00 PM,Tramo de Via,Normal,0,0
03/19/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,KR 71D-CL 12C 02,KR,71,D, ,CL,12,C, ,KENNEDY,12/31/1899 06:00:00 PM,Interseccion,Normal,0,0
09-09-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,TR 28-CL 22 02,TR,28, , ,CL,22, , ,LOS MARTIRES,12/31/1899 02:30:00 PM,Interseccion,Normal,0,0
09-09-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,CL 13-KR 123 02,CL,13, , ,KR,123, , ,FONTIBON,12/31/1899 04:00:00 PM,Tramo de Via,Normal,0,0
09-09-16 0:00,Con Heridos,Choque,Vehiculo, , , , ,0,0,AV AVENIDA CARACAS-CL 69 S 02,AV,AVENIDA CARACAS, , ,CL,69, ,S,USME,12/31/1899 09:30:00 AM,Tramo de Via,Normal,0,1
09-10-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,CL 53A-KR 32 S 02,CL,53,A,S,KR,32, , ,TUNJUELITO,12/31/1899 02:00:00 PM,Tramo de Via,Normal,0,0
09-10-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,AC 51-KR 5D S 88,AC,51, ,S,KR,5,D, ,RAFAEL URIBE URIBE,12/31/1899 07:30:00 AM,Tramo de Via,Normal,0,0
09-11-16 0:00,Solo Daños,Choque,Objeto Fijo,10,Vehiculo estacionado, , ,0,0,DG 73C-KR 78B S 02,DG,73,C,S,KR,78,B, ,CIUDAD BOLIVAR,12/31/1899 08:40:00 PM,Tramo de Via,Normal,0,0
09-11-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,KR 18-CL 22 S 02,KR,18, , ,CL,22, ,S,ANTONIO NARIÑO,12/31/1899 08:10:00 AM,Tramo de Via,Normal,0,0
09-11-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,KR 30-CL 30 S 02,KR,30, , ,CL,30, ,S,ANTONIO NARIÑO,12/31/1899 04:30:00 PM,Interseccion,Normal,0,0
09-10-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,CL 58A-KR 48D S 22,CL,58,A,S,KR,48,D, ,CIUDAD BOLIVAR,12/31/1899 04:30:00 PM,Tramo de Via,Normal,0,0
09-11-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,AV AVENIDA SUBA-CL 94D 02,AV,AVENIDA SUBA, , ,CL,94,D, ,SUBA,12/31/1899 04:30:00 PM,Tramo de Via,Normal,0,0
09-12-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,CL 82-KR 11 02,CL,82, , ,KR,11, , ,CHAPINERO,12/31/1899 02:20:00 PM,Interseccion,Normal,0,0
03-09-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,CL 26-KR 59 02,CL,26, , ,KR,59, , ,TEUSAQUILLO,12/31/1899 02:00:00 PM,Tramo de Via,Normal,0,0
02/27/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,KR 85A-CL 48 28,KR,85,A, ,CL,48, , ,KENNEDY,12/31/1899 11:00:00 PM,Tramo de Via,Normal,0,0
03-11-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,CL 24-KR 59 02,CL,24, , ,KR,59, , ,TEUSAQUILLO,12/31/1899 06:20:00 PM,Tramo de Via,Normal,0,0
03/15/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,AC 100-KR 11B 57,AC,100, , ,KR,11,B, ,CHAPINERO,12/31/1899 08:30:00 AM,Tramo de Via,Normal,0,0
03/20/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,KR 93-CL 127B 02,KR,93, , ,CL,127,B, ,SUBA,12/31/1899 08:00:00 AM,Interseccion,Normal,0,0
03/22/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,CL 38C-KR 78P S 02,CL,38,C,S,KR,78,P, ,KENNEDY,12/31/1899 05:30:00 PM,Tramo de Via,Normal,0,0
03/23/2016 12:00:00 AM,Con Heridos,Choque,Vehiculo, , , , ,0,0,TR 76-CL 83A 43,TR,76, , ,CL,83,A, ,ENGATIVA,12/31/1899 01:16:00 PM,Tramo de Via,Normal,0,1
03/27/2016 12:00:00 AM,Con Heridos,Caida de ocupante, , , , , ,0,0,KR 24-CL 71 18,KR,24, , ,CL,71, , ,BARRIOS UNIDOS,12/31/1899 08:40:00 PM,Tramo de Via,Normal,0,1
03/22/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,AV AVENIDA BOYACA-AC 3A S 02,AV,AVENIDA BOYACA, , ,AC,3,A,S,USME,12/31/1899 09:30:00 AM,Tramo de Via,Normal,0,0
03/23/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,AV AVENIDA BOYACA-DG 8BIS 08,AV,AVENIDA BOYACA, , ,DG,8, , ,KENNEDY,12/31/1899 12:20:00 PM,Tramo de Via,Normal,0,0
01/24/2016 12:00:00 AM,Con Heridos,Caida de ocupante, , , , , ,0,0,AV AVENIDA CARACAS-CL 7 61,AV,AVENIDA CARACAS, , ,CL,7, , ,SANTA FE,12/31/1899 04:34:00 PM,Tramo de Via,Normal,0,2
03/23/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,AC 13-KR 134 02,AC,13, , ,KR,134, , ,FONTIBON,12/31/1899 05:20:00 AM,Tramo de Via,Lluvia,0,0
03/25/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,AV AVENIDA CIRCUNVALAR-CL 36 02,AV,AVENIDA CIRCUNVALAR, , ,CL,36, , ,SANTA FE,12/31/1899 03:00:00 PM,Interseccion,Normal,0,0
08-12-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,AV AVENIDA BOYACA-KR 18B 02,AV,AVENIDA BOYACA, , ,KR,18,B, ,CIUDAD BOLIVAR,12/31/1899 09:00:00 PM,Tramo de Via,Lluvia,0,0
08-10-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,CL 139-TR 118 02,CL,139, , ,TR,118, , ,SUBA,12/31/1899 07:30:00 PM,Tramo de Via,Normal,0,0
08/13/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,CL 26-KR 66 02,CL,26, , ,KR,66, , ,TEUSAQUILLO,12/31/1899 09:30:00 AM,Tramo de Via,Lluvia,0,0
08/17/2016 12:00:00 AM,Con Heridos,Atropello, , , , , ,0,0,KR 78C-CL 6B 02,KR,78,C, ,CL,6,B, ,KENNEDY,12/31/1899 09:05:00 PM,Tramo de Via,Normal,0,1
08/17/2016 12:00:00 AM,Solo Daños,Choque,Objeto Fijo,9,"Tarima, Caseta", , ,0,0,CL 116-KR 17A 02,CL,116, , ,KR,17,A, ,USAQUEN,12/31/1899 07:10:00 PM,Tramo de Via,Normal,0,0
08/22/2016 12:00:00 AM,Con Heridos,Choque,Vehiculo, , , , ,0,0,KR 11BIS-CL 81B ES 02,KR,11, ,E,CL,81,B,S,USME,12/31/1899 05:15:00 PM,Tramo de Via,Normal,0,1
08/17/2016 12:00:00 AM,Con Heridos,Choque,Vehiculo, , , , ,0,0,AK 68-CL 44 S 02,AK,68, , ,CL,44, ,S,BARRIOS UNIDOS,12/31/1899 04:17:00 PM,Tramo de Via,Normal,0,1
03/19/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,KR 86-CL 6C 02,KR,86, , ,CL,6,C, ,KENNEDY,12/31/1899 07:30:00 AM,Tramo de Via,Normal,0,0
03/19/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,CL 134-KR 55 02,CL,134, , ,KR,55, , ,SUBA,12/31/1899 01:05:00 PM,Tramo de Via,Normal,0,0
03/20/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,CL 42G-KR 79 S 02,CL,42,G,S,KR,79, , ,KENNEDY,12/31/1899 09:15:00 PM,Tramo de Via,Normal,0,0
03/23/2016 12:00:00 AM,Con Heridos,Choque,Vehiculo, , , , ,0,0,AK 45-CL 114 02,AK,45, , ,CL,114, , ,USAQUEN,12/31/1899 06:30:00 AM,Tramo de Via,Lluvia,0,2
03/22/2016 12:00:00 AM,Con Heridos,Atropello, , , , , ,0,0,KR 3-CL 48KBIS S 02,KR,3, , ,CL,48,K,S,RAFAEL URIBE URIBE,12/31/1899 10:10:00 AM,Tramo de Via,Normal,0,1
03/27/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,AK 68-CL 8 02,AK,68, , ,CL,8, , ,PUENTE ARANDA,12/31/1899 12:30:00 PM,Tramo de Via,Normal,0,0
03/29/2016 12:00:00 AM,Con Heridos,Choque,Vehiculo, , , , ,0,0,KR 77-CL 68 S 02,KR,77, , ,CL,68, ,S,BOSA,12/31/1899 04:40:00 PM,Interseccion,Normal,0,2
03/29/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,KR 71-CL 12A 02,KR,71, , ,CL,12,A, ,KENNEDY,12/31/1899 09:06:00 AM,Interseccion,Normal,0,0
03/30/2016 12:00:00 AM,Con Heridos,Choque,Vehiculo, , , , ,0,0,CL 170-KR 51 02,CL,170, , ,KR,51, , ,SUBA,12/31/1899 08:00:00 PM,Tramo de Via,Lluvia,0,1
03/30/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,AV AVENIDA BOYACA-CL 173 02,AV,AVENIDA BOYACA, , ,CL,173, , ,SUBA,12/31/1899 07:30:00 PM,Tramo de Via,Normal,0,0
05-10-16 0:00,Con Heridos,Choque,Vehiculo, , , , ,0,0,AV AVENIDA CIUDAD DE CALI-CL 50 S 02,AV,AVENIDA CIUDAD DE CALI, , ,CL,50, ,S,KENNEDY,12/31/1899 07:44:00 AM,Tramo de Via,Normal,0,2
05-11-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,AV AVENIDA CIUDAD DE CALI-CL 18 02,AV,AVENIDA CIUDAD DE CALI, , ,CL,18, , ,FONTIBON,12/31/1899 08:30:00 PM,Tramo de Via,Normal,0,0
09-07-16 0:00,Con Muertos,Volcamiento, , , , , ,0,0,KR 16-CL 82 ES 10,KR,16, ,E,CL,82, ,S,USME,12/31/1899 04:30:00 AM,Tramo de Via,Normal,1,0
09/14/2016 12:00:00 AM,Con Heridos,Atropello, , , , , ,0,0,AV AVENIDA BOYACA-CL 7A 02,AV,AVENIDA BOYACA, , ,CL,7,A, ,KENNEDY,12/31/1899 07:50:00 AM,Tramo de Via,Normal,0,1
09/14/2016 12:00:00 AM,Con Heridos,Atropello, , , , , ,0,0,AV AVENIDA CARACAS-CL 22 02,AV,AVENIDA CARACAS, , ,CL,22, , ,LOS MARTIRES,12/31/1899 09:00:00 PM,Tramo de Via,Normal,0,1
09/13/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,CL 13-KR 69C 02,CL,13, , ,KR,69,C, ,FONTIBON,12/31/1899 07:15:00 PM,Paso inferior,Normal,0,0
09/14/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,KR 45-CL 95 71,KR,45, , ,CL,95, , ,CHAPINERO,12/31/1899 02:30:00 PM,Tramo de Via,Normal,0,0
09/16/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,CL 24-KR 81 14,CL,24, , ,KR,81, , ,FONTIBON,12/31/1899 08:00:00 PM,Tramo de Via,Normal,0,0
09/15/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,KR 27-CL 17 S 66,KR,27, , ,CL,17, ,S,ANTONIO NARIÑO,12/31/1899 07:00:00 AM,Tramo de Via,Normal,0,0
09/17/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,KR 10-CL 26 S 25,KR,10, , ,CL,26, ,S,RAFAEL URIBE URIBE,12/31/1899 09:10:00 PM,Tramo de Via,Normal,0,0
03/27/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,AV AVENIDA CARACAS-CL 6 02,AV,AVENIDA CARACAS, , ,CL,6, , ,SANTA FE,12/31/1899 06:40:00 AM,Interseccion,Normal,0,0
03/28/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,CL 83A-KR 116A 02,CL,83,A, ,KR,116,A, ,ENGATIVA,12/31/1899 02:00:00 PM,Glorieta,Normal,0,0
03/31/2016 12:00:00 AM,Con Heridos,Caida de ocupante, , , , , ,0,0,AK 45-CL 127 02,AK,45, , ,CL,127, , ,SUBA,12/31/1899 08:10:00 PM,Tramo de Via,Normal,0,1
03/31/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,AC 17-KR 103B 51,AC,17, , ,KR,103,B, ,FONTIBON,12/31/1899 01:40:00 PM,Tramo de Via,Normal,0,0
04-01-16 0:00,Con Heridos,Caida de ocupante, , , , , ,0,0,KR 89B-CL 58A S 45,KR,89,B, ,CL,58,A,S,BOSA,12/31/1899 06:50:00 AM,Tramo de Via,Normal,0,1
03/31/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,AV AVENIDA DEL SUR-KR 63 70,AV,AVENIDA DEL SUR, , ,KR,63, , ,BOSA,12/31/1899 11:40:00 AM,Tramo de Via,Normal,0,0
04-01-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,CL 139-KR 118 02,CL,139, , ,KR,118, , ,SUBA,12/31/1899 06:06:00 AM,Interseccion,Normal,0,0
04-01-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,AV AVENIDA BOYACA-CL 71 S 02,AV,AVENIDA BOYACA, , ,CL,71, ,S,CIUDAD BOLIVAR,12/31/1899 07:00:00 PM,Tramo de Via,Lluvia,0,0
04-01-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,KR 19-CL 29 02,KR,19, , ,CL,29, , ,CHAPINERO,12/31/1899 05:00:00 PM,Interseccion,Normal,0,0
05/26/2016 12:00:00 AM,Con Heridos,Choque,Vehiculo, , , , ,0,0,CL 17-KR 97 02,CL,17, , ,KR,97, , ,FONTIBON,12/31/1899 10:40:00 AM,Interseccion,Normal,0,1
08/22/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,KR 10-CL 28 S 28,KR,10, , ,CL,28, ,S,SAN CRISTOBAL,12/31/1899 02:45:00 PM,Tramo de Via,Normal,0,0
08/24/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,KR 16-CL 93 02,KR,16, , ,CL,93, , ,CHAPINERO,12/31/1899 03:20:00 AM,Tramo de Via,Normal,0,0
08/30/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,KR 33-CL 52G S 02,KR,33, , ,CL,52,G,S,TUNJUELITO,12/31/1899 12:40:00 PM,Tramo de Via,Normal,0,0
08/25/2016 12:00:00 AM,Con Heridos,Choque,Vehiculo, , , , ,0,0,KR 88C-CL 57 S 02,KR,88,C, ,CL,57, ,S,BOSA,12/31/1899 09:30:00 AM,Interseccion,Normal,0,1
08/26/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,AC 100-KR 49 02,AC,100, , ,KR,49, , ,BARRIOS UNIDOS,12/31/1899 03:10:00 PM,Tramo de Via,Normal,0,0
08/27/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,AV AVENIDA SUBA-CL 94 02,AV,AVENIDA SUBA, , ,CL,94, , ,BARRIOS UNIDOS,12/31/1899 02:25:00 PM,Tramo de Via,Normal,0,0
05-07-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,AV AVENIDA DE LAS AMERICAS-CL 72B 67,AV,AVENIDA DE LAS AMERICAS, , ,CL,72,B, ,KENNEDY,12/31/1899 08:30:00 AM,Tramo de Via,Normal,0,0
05/14/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,KR 68-CL 26 02,KR,68, , ,CL,26, , ,TEUSAQUILLO,12/31/1899 01:30:00 PM,Tramo de Via,Normal,0,0
05/15/2016 12:00:00 AM,Solo Daños,Volcamiento, , , , , ,0,0,KR 95-CL 69 S 02,KR,95, , ,CL,69, ,S,BOSA,12/31/1899 04:30:00 AM,Tramo de Via,Normal,0,0
05/14/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,AV AVENIDA BOYACA-CL 13 02,AV,AVENIDA BOYACA, , ,CL,13, , ,FONTIBON,12/31/1899 12:01:00 AM,Tramo de Via,Normal,0,0
05/15/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,CL 63-KR 78G S 02,CL,63, ,S,KR,78,G, ,BOSA,12/31/1899 08:38:00 PM,Tramo de Via,Normal,0,0
05/16/2016 12:00:00 AM,Con Heridos,Choque,Vehiculo, , , , ,0,0,KR 88C-CL 68 S 02,KR,88,C, ,CL,68, ,S,BOSA,12/31/1899 12:55:00 PM,Tramo de Via,Normal,0,1
05/16/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,KR 50-CL 22 02,KR,50, , ,CL,22, , ,PUENTE ARANDA,12/31/1899 07:30:00 AM,Tramo de Via,Normal,0,0
06-01-16 0:00,Con Heridos,Atropello, , , , , ,0,0,KR 45-CL 81B S 10,KR,45, , ,CL,81,B,S,CIUDAD BOLIVAR,12/31/1899 06:00:00 PM,Interseccion,Normal,0,1
09/19/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,CL 17-KR 137A 02,CL,17, , ,KR,137,A, ,FONTIBON,12/31/1899 12:50:00 PM,Tramo de Via,Normal,0,0
09/20/2016 12:00:00 AM,Con Heridos,Choque,Vehiculo, , , , ,0,0,KR 136A-CL 139 02,KR,136,A, ,CL,139, , ,SUBA,12/31/1899 07:10:00 AM,Interseccion,Normal,0,2
09/19/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,KR 14L-CL 73D ES 02,KR,14,L,E,CL,73,D,S,USME,12/31/1899 11:36:00 AM,Interseccion,Normal,0,0
09/21/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,KR 104-CL 145 02,KR,104, , ,CL,145, , ,SUBA,12/31/1899 08:30:00 AM,Tramo de Via,Normal,0,0
09/24/2016 12:00:00 AM,Con Heridos,Atropello, , , , , ,0,0,CL 43-KR 13B S 02,CL,43, ,S,KR,13,B, ,RAFAEL URIBE URIBE,12/31/1899 12:40:00 PM,Tramo de Via,Normal,0,4
09/26/2016 12:00:00 AM,Con Heridos,Choque,Vehiculo, , , , ,0,0,AV AVENIDA CARACAS-CL 33 S 02,AV,AVENIDA CARACAS, , ,CL,33, ,S,RAFAEL URIBE URIBE,12/31/1899 06:40:00 AM,Tramo de Via,Normal,0,5
09/24/2016 12:00:00 AM,Con Heridos,Choque,Vehiculo, , , , ,0,0,KR 2-DG 100C ES 02,KR,2, ,E,DG,100,C,S,USME,12/31/1899 09:40:00 PM,Tramo de Via,Normal,0,1
09/25/2016 12:00:00 AM,Con Heridos,Choque,Otro, , , , ,0,0,AK 30-CL 13 02,AK,30, , ,CL,13, , ,PUENTE ARANDA,12/31/1899 05:45:00 AM,Paso elevado,Normal,0,1
09/24/2016 12:00:00 AM,Solo Daños,Choque,Objeto Fijo,1,Muro, , ,0,0,CL 95-KR 50 02,CL,95, , ,KR,50, , ,BARRIOS UNIDOS,12/31/1899 09:05:00 AM,Tramo de Via,Normal,0,0
05/27/2016 12:00:00 AM,Con Heridos,Choque,Vehiculo, , , , ,0,0,AK 68-CL 17 02,AK,68, , ,CL,17, , ,PUENTE ARANDA,12/31/1899 06:20:00 AM,Interseccion,Normal,0,1
05/27/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,AC 80-KR 90 12,AC,80, , ,KR,90, , ,ENGATIVA,12/31/1899 01:40:00 PM,Tramo de Via,Normal,0,0
05/27/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,CL 163A-KR 13B 02,CL,163,A, ,KR,13,B, ,USAQUEN,12/31/1899 07:50:00 PM,Interseccion,Normal,0,0
05/26/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,AV AVENIDA BOYACA-CL 64H 39,AV,AVENIDA BOYACA, , ,CL,64,H, ,ENGATIVA,12/31/1899 11:30:00 AM,Tramo de Via,Lluvia,0,0
05/28/2016 12:00:00 AM,Con Heridos,Atropello, , , , , ,0,0,CL 74-KR 14 SE 24,CL,74, ,S,KR,14, ,E,SAN CRISTOBAL,12/31/1899 09:30:00 PM,Tramo de Via,Normal,0,2
05/28/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,AV AVENIDA BOYACA-CL 71 S 02,AV,AVENIDA BOYACA, , ,CL,71, ,S,USME,12/31/1899 05:40:00 AM,Tramo de Via,Lluvia,0,0
06-01-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,AC 13-KR 90 02,AC,13, , ,KR,90, , ,FONTIBON,12/31/1899 01:10:00 PM,Tramo de Via,Normal,0,0
06-02-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,CL 36F-KR 3B SE 02,CL,36,F,S,KR,3,B,E,SAN CRISTOBAL,12/31/1899 10:05:00 PM,Tramo de Via,Normal,0,0
06-06-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,CL 13-KR 36 02,CL,13, , ,KR,36, , ,PUENTE ARANDA,12/31/1899 03:30:00 PM,Tramo de Via,Normal,0,0
06-07-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,AV AVENIDA BOYACA-CL 22D 02,AV,AVENIDA BOYACA, , ,CL,22,D, ,FONTIBON,12/31/1899 03:20:00 PM,Tramo de Via,Lluvia,0,0
08/27/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,KR 68-CL 67B 02,KR,68, , ,CL,67,B, ,BARRIOS UNIDOS,12/31/1899 10:10:00 AM,Tramo de Via,Normal,0,0
08/30/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,CL 102-KR 18A 02,CL,102, , ,KR,18,A, ,USAQUEN,12/31/1899 03:30:00 PM,Interseccion,Normal,0,0
08/30/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,AV AVENIDA DE LAS AMERICAS-KR 68 02,AV,AVENIDA DE LAS AMERICAS, , ,KR,68, , ,PUENTE ARANDA,12/31/1899 12:30:00 PM,Tramo de Via,Normal,0,0
09-01-16 0:00,Con Heridos,Atropello, , , , , ,0,0,KR 6-CL 25 ES 02,KR,6, ,E,CL,25, ,S,SAN CRISTOBAL,12/31/1899 09:00:00 AM,Interseccion,Normal,0,1
08/18/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,AV AVENIDA LUIS CARLOS GALAN-KR 40 02,AV,AVENIDA LUIS CARLOS GALAN, , ,KR,40, , ,TEUSAQUILLO,12/31/1899 10:54:00 AM,Interseccion,Normal,0,0
08/30/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,KR 86-CL 111C 02,KR,86, , ,CL,111,C, ,ENGATIVA,12/31/1899 08:30:00 PM,Interseccion,Normal,0,0
09-02-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,AV AVENIDA BOYACA-AV AVENIDA CARACAS 02,AV,AVENIDA BOYACA, , ,AV,, , ,USME,12/31/1899 02:30:00 PM,Tramo de Via,Normal,0,0
09-02-16 0:00,Con Heridos,Caida de ocupante, , , , , ,0,0,AV AVENIDA DEL SUR-CL 55 S 63,AV,AVENIDA DEL SUR, , ,CL,55, ,S,BOSA,12/31/1899 12:20:00 PM,Tramo de Via,Normal,0,1
09-03-16 0:00,Con Heridos,Atropello, , , , , ,0,0,CL 63-KR 68 02,CL,63, , ,KR,68, , ,BARRIOS UNIDOS,12/31/1899 08:30:00 PM,Tramo de Via,Normal,0,1
09-03-16 0:00,Con Heridos,Choque,Vehiculo, , , , ,0,0,KR 77A-CL 68A 29,KR,77,A, ,CL,68,A, ,ENGATIVA,12/31/1899 05:40:00 AM,Interseccion,Normal,0,2
09-03-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,CL 171-KR 7 02,CL,171, , ,KR,7, , ,USAQUEN,12/31/1899 12:20:00 PM,Tramo de Via,Normal,0,0
09-03-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,AV AVENIDA BOYACA-CL 64 S 02,AV,AVENIDA BOYACA, , ,CL,64, ,S,CIUDAD BOLIVAR,12/31/1899 01:15:00 PM,Tramo de Via,Normal,0,0
09-03-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,KR 69H-CL 80 02,KR,69,H, ,CL,80, , ,ENGATIVA,12/31/1899 04:45:00 PM,Tramo de Via,Normal,0,0
06-02-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,CL 170-KR 52C 02,CL,170, , ,KR,52,C, ,SUBA,12/31/1899 08:47:00 PM,Tramo de Via,Normal,0,0
06-03-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,CL 13-KR 43 55,CL,13, , ,KR,43, , ,PUENTE ARANDA,12/31/1899 10:50:00 AM,Tramo de Via,Normal,0,0
06-04-16 0:00,Con Heridos,Choque,Vehiculo, , , , ,0,0,AV AVENIDA PRIMERO DE MAYO-CL 38C S 02,AV,AVENIDA PRIMERO DE MAYO, , ,CL,38,C,S,KENNEDY,12/31/1899 07:30:00 AM,Tramo de Via,Normal,0,1
06-03-16 0:00,Con Heridos,Atropello, , , , , ,0,0,CL 51-KR 12A S 02,CL,51, ,S,KR,12,A, ,TUNJUELITO,12/31/1899 04:00:00 PM,Tramo de Via,Normal,0,1
06-04-16 0:00,Con Heridos,Atropello, , , , , ,0,0,AV AVENIDA BOYACA-CL 8 02,AV,AVENIDA BOYACA, , ,CL,8, , ,KENNEDY,12/31/1899 07:50:00 AM,Tramo de Via,Normal,0,2
06-04-16 0:00,Con Heridos,Choque,Vehiculo, , , , ,0,0,AK 72-CL 1 S 02,AK,72, , ,CL,1, ,S,KENNEDY,12/31/1899 10:50:00 AM,Tramo de Via,Normal,0,2
